"","seq_orgao","seq_orgao_pai","latitude","longitude","placeId"
"238","10211","2178.0",-22.7554,-47.4264,"ChIJ2eKhWrydyJQR9UqCEe3YOjc"
"239","10212","2178.0",-22.7505,-47.4156,"ChIJbVT3mbGdyJQRaiUcYutNi1k"
"240","10213","2178.0",-22.7554,-47.4264,"ChIJ2eKhWrydyJQR9UqCEe3YOjc"
"241","10214","2181.0",-23.5339,-45.8496,"ChIJ87D25zOUzZQRgFlWMgVQ-No"
"242","10215","2181.0",-23.3979,-45.8853,"ChIJISsbKvW3zZQRrradsHtudhg"
"243","10216","2185.0",-21.8268,-47.2517,"ChIJQdEexqDjt5QRufxmpOY25PI"
"244","10217","2185.0",-21.8269,-47.2517,"ChIJvRrKyaDjt5QRjoWkbOFD8Xc"
"245","10218","2190.0",-22.9046,-49.6291,"ChIJccYNGzhqwJQRaf5I9Y8uLPg"
"246","10219","2190.0",-22.9009,-49.6275,"ChIJqbnnBjdqwJQRNuF4jlhPfxI"
"247","1022","13631.0",-9.9501,-54.9147,"ChIJpbd6MuIsB5MRKMKP-ZW4Qjc"
"248","10220","2190.0",-22.9009,-49.6275,"ChIJqbnnBjdqwJQRNuF4jlhPfxI"
"249","10221","2190.0",-22.9009,-49.6275,"ChIJqbnnBjdqwJQRNuF4jlhPfxI"
"250","10222","2192.0",-20.2121,-50.9248,"ChIJT1WmHVPBmZQRsCTHS22NnAg"
"251","10223","2192.0",-20.2101,-50.9382,"ChIJJwR_6E_BmZQRSjaJAItDtH8"
"252","10224","2192.0",-20.2101,-50.9382,"ChIJJwR_6E_BmZQRSjaJAItDtH8"
"253","10225","2192.0",-20.2101,-50.9382,"ChIJJwR_6E_BmZQRSjaJAItDtH8"
"254","10226","2226.0",-21.7077,-47.4791,"ChIJ6VnXYW8euJQRR4AXvuxS8SE"
"255","10227","2226.0",-21.7077,-47.4791,"ChIJ6VnXYW8euJQRR4AXvuxS8SE"
"256","10228","2229.0",-21.4785,-47.3612,"ChIJvQ_IUzePt5QRkYYyugh1ano"
"257","10229","2229.0",-21.4785,-47.3612,"ChIJvQ_IUzePt5QRkYYyugh1ano"
"258","1023","13621.0",-20.6741,-40.4997,"ChIJnTnZP2BXuAARFbPBsmaRTLQ"
"259","10230","2251.0",-21.9729,-51.6517,"ChIJPbYsw_rgk5QRH1yt6bUNQqQ"
"260","10231","2251.0",-21.9729,-51.6517,"ChIJPbYsw_rgk5QRH1yt6bUNQqQ"
"261","10232","2252.0",-23.6573,-46.5329,"ChIJD2acoI1CzpQRJHq22NnQivU"
"262","10233","2252.0",-23.6581,-46.5325,"ChIJ6asnW41CzpQR7b7T8JT-zDM"
"263","10234","2252.0",-23.6581,-46.5325,"ChIJ6asnW41CzpQR7b7T8JT-zDM"
"264","10235","2252.0",-23.6581,-46.5325,"ChIJ6asnW41CzpQR7b7T8JT-zDM"
"265","10236","2252.0",-23.6581,-46.5325,"ChIJ6asnW41CzpQR7b7T8JT-zDM"
"266","10237","2252.0",-23.6583,-46.5326,"EkFQcmHDp2EgSVYgQ2VudGVuw6FyaW8sIDMgLSBWaWxhIEJhc3RvcywgU2FudG8gQW5kcsOpIC0gU1AsIEJyYXppbCIaEhgKFAoSCVPBPlKMQs6UEdXSTgmCyt0jEAM"
"267","10238","2252.0",-23.6785,-46.5378,"ChIJzdtf40JCzpQR31s5pGhmZRE"
"268","10239","2252.0",-23.6581,-46.5325,"ChIJ6asnW41CzpQR7b7T8JT-zDM"
"269","1024","13641.0",-25.3907,-51.4628,"ChIJJUJuWcY375QRyFw1ohekJcs"
"270","10240","2252.0",-23.6581,-46.5325,"ChIJCwmV541CzpQRheYJ02Pgecg"
"271","10241","2252.0",-23.6581,-46.5325,"ChIJ6asnW41CzpQR7b7T8JT-zDM"
"272","10242","2252.0",-23.6581,-46.5325,"ChIJ6asnW41CzpQR7b7T8JT-zDM"
"273","10243","2252.0",-23.6581,-46.5325,"ChIJ6asnW41CzpQR7b7T8JT-zDM"
"274","10244","2252.0",-23.6581,-46.5325,"ChIJ6asnW41CzpQR7b7T8JT-zDM"
"275","10245","2252.0",-23.6581,-46.5325,"ChIJ6asnW41CzpQR7b7T8JT-zDM"
"276","10246","2252.0",-23.6583,-46.5326,"EkFQcmHDp2EgSVYgQ2VudGVuw6FyaW8sIDMgLSBWaWxhIEJhc3RvcywgU2FudG8gQW5kcsOpIC0gU1AsIEJyYXppbCIaEhgKFAoSCVPBPlKMQs6UEdXSTgmCyt0jEAM"
"277","10247","2252.0",-23.6583,-46.5326,"EkFQcmHDp2EgSVYgQ2VudGVuw6FyaW8sIDMgLSBWaWxhIEJhc3RvcywgU2FudG8gQW5kcsOpIC0gU1AsIEJyYXppbCIaEhgKFAoSCVPBPlKMQs6UEdXSTgmCyt0jEAM"
"278","10248","2252.0",-23.6581,-46.5325,"ChIJ6asnW41CzpQR7b7T8JT-zDM"
"279","10249","2252.0",-23.6573,-46.5329,"ChIJD2acoI1CzpQRJHq22NnQivU"
"280","1025","13657.0",-21.2529,-50.6459,"ChIJ1yscHS1flpQRX0mhKKie3uc"
"281","10250","2252.0",-23.6573,-46.5329,"ChIJD2acoI1CzpQRJHq22NnQivU"
"282","10251","2252.0",-23.6581,-46.5325,"ChIJ6asnW41CzpQR7b7T8JT-zDM"
"283","10252","2252.0",-23.6581,-46.5325,"ChIJ6asnW41CzpQR7b7T8JT-zDM"
"284","10253","2252.0",-23.6581,-46.5325,"ChIJCwmV541CzpQRheYJ02Pgecg"
"285","10254","2270.0",-23.8537,-46.1393,"ChIJO0_MMAz8zZQRFX1F7JERbNI"
"286","10255","2270.0",-23.9387,-46.3239,"ChIJJ0uH_oEDzpQRMV22Q27u6AE"
"287","10256","2270.0",-23.9387,-46.3239,"ChIJJ0uH_oEDzpQRMV22Q27u6AE"
"288","10257","2270.0",-23.9387,-46.3239,"ChIJJ0uH_oEDzpQRMV22Q27u6AE"
"289","10258","2270.0",-23.9387,-46.3239,"ChIJJ0uH_oEDzpQRMV22Q27u6AE"
"290","10259","2270.0",-23.9373,-46.3244,"ChIJDcrQfX8DzpQR_H7R7bvE4OA"
"291","1026","13615.0",-16.5858,-39.7844,"ChIJhYns7w7jNQcRmas9EQKIhRs"
"292","10260","2270.0",-23.9373,-46.3244,"ChIJDcrQfX8DzpQR_H7R7bvE4OA"
"293","10261","2270.0",-23.9373,-46.3244,"ChIJDcrQfX8DzpQR_H7R7bvE4OA"
"294","10262","2270.0",-23.9373,-46.3244,"ChIJDcrQfX8DzpQR_H7R7bvE4OA"
"295","10263","2270.0",-23.9373,-46.3244,"ChIJDcrQfX8DzpQR_H7R7bvE4OA"
"296","10264","2270.0",-23.9373,-46.3244,"ChIJDcrQfX8DzpQR_H7R7bvE4OA"
"297","10265","2270.0",-23.9389,-46.3239,"ChIJD_ht_oEDzpQRPEosjy59AoY"
"298","10266","2270.0",-23.9387,-46.3239,"ChIJJ0uH_oEDzpQRMV22Q27u6AE"
"299","10267","2270.0",-23.9387,-46.3239,"ChIJJ0uH_oEDzpQRMV22Q27u6AE"
"300","10268","2270.0",-23.9373,-46.3244,"ChIJDcrQfX8DzpQR_H7R7bvE4OA"
"301","10269","2270.0",-23.9389,-46.3239,"ChIJD_ht_oEDzpQRPEosjy59AoY"
"302","1027","13657.0",-22.8037,-45.1859,"ChIJCSsYLz3EzJQRpylKXb1e-U8"
"303","10270","2270.0",-23.9387,-46.3239,"ChIJJ0uH_oEDzpQRMV22Q27u6AE"
"304","10271","2270.0",-23.9389,-46.3239,"ChIJD_ht_oEDzpQRPEosjy59AoY"
"305","10272","2270.0",-23.9389,-46.3239,"ChIJD_ht_oEDzpQRPEosjy59AoY"
"306","10273","2270.0",-23.9389,-46.3239,"ChIJD_ht_oEDzpQRPEosjy59AoY"
"307","10274","2270.0",-23.9389,-46.3239,"ChIJD_ht_oEDzpQRPEosjy59AoY"
"308","10275","2270.0",-23.9389,-46.3239,"ChIJD_ht_oEDzpQRPEosjy59AoY"
"309","10276","2270.0",-23.9389,-46.3239,"ChIJD_ht_oEDzpQRPEosjy59AoY"
"310","10277","2270.0",-23.9389,-46.3239,"ChIJD_ht_oEDzpQRPEosjy59AoY"
"311","10278","2270.0",-23.9389,-46.3239,"ChIJD_ht_oEDzpQRPEosjy59AoY"
"312","10279","2270.0",-23.9387,-46.3239,"ChIJJ0uH_oEDzpQRMV22Q27u6AE"
"313","1028","13641.0",-25.8857,-48.5765,"ChIJHS-OyKP625QRcyrMGqegO1I"
"314","10280","2270.0",-23.9389,-46.3239,"ChIJD_ht_oEDzpQRPEosjy59AoY"
"315","10281","2270.0",-23.9482,-46.3227,"ChIJ_VgQdJ4DzpQRETr1ZeT_tsc"
"316","10282","2276.0",-22.6876,-45.7316,"ChIJn64dTEB6zJQRbQb3vmiFvGI"
"317","10283","2276.0",-22.6876,-45.7316,"ChIJn64dTEB6zJQRbQb3vmiFvGI"
"318","10284","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"319","10285","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"320","10286","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"321","10287","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"322","10288","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"323","10289","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"324","1029","13657.0",-21.3602,-48.2283,"ChIJ24-oqSMOuZQRcMM9dyI1lvM"
"325","10290","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"326","10291","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"327","10292","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"328","10293","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"329","10294","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"330","10295","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"331","10296","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"332","10297","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"333","10298","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"334","10299","2280.0",-23.6766,-46.5583,"ChIJM-_XsrZDzpQRFIx4OWuMwmU"
"335","103","13631.0",-9.8671,-56.0872,"ChIJmzRUYKUxqpMRFZ-QPyBHpB0"
"336","1030","13657.0",-23.9948,-46.2569,"ChIJqz5zC0IAzpQRFBOscfZ3I_Q"
"337","10300","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"338","10301","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"339","10302","2280.0",-23.677,-46.5585,"ChIJz6aZyatDzpQRi1eFQ3W8XgI"
"340","10303","2280.0",-23.677,-46.5585,"ChIJz6aZyatDzpQRi1eFQ3W8XgI"
"341","10304","2280.0",-23.6769,-46.5582,"ChIJ4-4jtatDzpQRV582W-IEqMA"
"342","10305","2280.0",-23.6766,-46.5579,"ChIJjbmUcqNDzpQRs_o9UDK6AC0"
"343","10306","2284.0",-23.6393,-46.5742,"ChIJFbbZg7VczpQR3gdxEGvs24c"
"344","10307","2284.0",-23.6393,-46.5742,"ChIJFbbZg7VczpQR3gdxEGvs24c"
"345","10308","2284.0",-23.6393,-46.5742,"ChIJFbbZg7VczpQR3gdxEGvs24c"
"346","10309","2284.0",-23.6393,-46.5742,"ChIJFbbZg7VczpQR3gdxEGvs24c"
"347","1031","13657.0",-23.4543,-46.5337,"ChIJbeK1sT_1zpQRW1XDIo3hTJc"
"348","10310","2284.0",-23.6393,-46.5742,"ChIJFbbZg7VczpQR3gdxEGvs24c"
"349","10311","2284.0",-23.6393,-46.5742,"ChIJFbbZg7VczpQR3gdxEGvs24c"
"350","10312","2284.0",-23.6393,-46.5742,"ChIJFbbZg7VczpQR3gdxEGvs24c"
"351","10313","2284.0",-23.6393,-46.5742,"ChIJFbbZg7VczpQR3gdxEGvs24c"
"352","10314","2284.0",-23.6395,-46.5742,"ChIJoUryUelczpQRv5xMKeQHknw"
"353","10315","2284.0",-23.6393,-46.5742,"ChIJFbbZg7VczpQR3gdxEGvs24c"
"354","10316","2287.0",-21.9526,-48.0014,"ChIJXcgqGVljuJQRYhPxsKwcH78"
"355","10317","2287.0",-22.0217,-47.8852,"ChIJqzKCyiF3uJQRO2k0HP7_nVk"
"356","10318","2287.0",-22.0217,-47.8852,"ChIJQbkktyF3uJQRpUbUiljzMEM"
"357","10319","2287.0",-22.0217,-47.8852,"ChIJqzKCyiF3uJQRO2k0HP7_nVk"
"358","1032","13627.0",-21.3055,-46.7085,"ChIJ8TcZUMBOtpQRxnkl4IXUAjA"
"359","10320","2287.0",-22.0217,-47.8852,"ChIJQbkktyF3uJQRpUbUiljzMEM"
"360","10321","2287.0",-22.0217,-47.8852,"ChIJQbkktyF3uJQRpUbUiljzMEM"
"361","10322","2287.0",-22.0217,-47.8852,"ChIJqzKCyiF3uJQRO2k0HP7_nVk"
"362","10323","2287.0",-22.0217,-47.8852,"ChIJqzKCyiF3uJQRO2k0HP7_nVk"
"363","10324","2287.0",-22.0177,-47.89,"ChIJU4rt-CR3uJQR7Vr3HO2RtaM"
"364","10325","2287.0",-22.0177,-47.89,"ChIJU4rt-CR3uJQR7Vr3HO2RtaM"
"365","10326","2287.0",-22.0177,-47.89,"ChIJU4rt-CR3uJQR7Vr3HO2RtaM"
"366","10327","13316.0",-21.9685,-46.7729,"ChIJv90n7JDLyZQR-RoY2feqflw"
"367","10328","13316.0",-21.9689,-46.7751,"ChIJWew5w5DLyZQRdhMXfp3Ih2s"
"368","10329","13316.0",-21.9689,-46.7751,"ChIJWew5w5DLyZQRdhMXfp3Ih2s"
"369","1033","13625.0",-2.1327,-44.6022,"ChIJNUysxBOx9wcRifq0PfHh3cc"
"370","10330","13316.0",-21.9689,-46.7751,"ChIJaQepkpDLyZQR_k1mOWffzgg"
"371","10331","2348.0",-20.5795,-47.8574,"ChIJs8oCWTs5upQRrpo92DePtjU"
"372","10332","2348.0",-20.5795,-47.8574,"ChIJs8oCWTs5upQRrpo92DePtjU"
"373","10333","2348.0",-20.5795,-47.8574,"ChIJs8oCWTs5upQRrpo92DePtjU"
"374","10334","2366.0",-21.5993,-46.8913,"ChIJJRCx0pHOt5QRe_m_SgpB2zc"
"375","10335","2366.0",-21.6024,-46.9021,"ChIJr9MQDwjOt5QRN-jzakcjyX4"
"376","10336","2366.0",-21.5997,-46.8916,"ChIJo0mG6_zNt5QR6F91AJoLMvw"
"377","10337","2416.0",-21.7097,-46.8238,"ChIJvfiDDM0qtpQRWl0zYc6RJ44"
"378","10338","2367.0",-20.83,-49.3917,"ChIJ72vK02WtvZQRxZqIbuz-NZo"
"379","10339","2367.0",-20.83,-49.3917,"ChIJ72vK02WtvZQRxZqIbuz-NZo"
"380","1034","13631.0",-16.3464,-53.758,"ChIJCUcY5pc_epMR6_ICdeu02g0"
"381","10340","2367.0",-20.83,-49.3917,"ChIJ72vK02WtvZQRxZqIbuz-NZo"
"382","10341","2367.0",-20.83,-49.3917,"ChIJ72vK02WtvZQRxZqIbuz-NZo"
"383","10342","2367.0",-20.83,-49.3917,"ChIJ72vK02WtvZQRxZqIbuz-NZo"
"384","10343","2367.0",-20.83,-49.3917,"ChIJ72vK02WtvZQRxZqIbuz-NZo"
"385","10344","2367.0",-20.83,-49.3917,"ChIJ72vK02WtvZQRxZqIbuz-NZo"
"386","10345","2367.0",-20.8131,-49.3821,"ChIJK0m7GlytvZQRul5s8F1TnI0"
"387","10346","2367.0",-20.8131,-49.3821,"ChIJK0m7GlytvZQRul5s8F1TnI0"
"388","10347","2367.0",-20.8131,-49.3821,"ChIJK0m7GlytvZQRul5s8F1TnI0"
"389","10348","2367.0",-20.8131,-49.3821,"ChIJK0m7GlytvZQRul5s8F1TnI0"
"390","10349","2367.0",-20.8131,-49.3821,"ChIJK0m7GlytvZQRul5s8F1TnI0"
"391","1035","13635.0",-7.1238,-35.4257,"ChIJu0CHPe5ErAcRDNqYjB4uHAk"
"392","10350","2367.0",-20.8295,-49.3933,"ChIJEz5yCJ2yvZQRkfqjzJgPqK0"
"393","10351","2367.0",-20.83,-49.3916,"ChIJVVUlOpqyvZQRGsJS77prf58"
"394","10352","2367.0",-20.83,-49.3917,"ChIJ72vK02WtvZQRxZqIbuz-NZo"
"395","10353","2367.0",-20.83,-49.3916,"ChIJXWn8OZqyvZQR9fngC9g6nTg"
"396","10354","2367.0",-20.83,-49.3917,"ChIJ72vK02WtvZQRxZqIbuz-NZo"
"397","10355","2367.0",-20.83,-49.3916,"ChIJVVUlOpqyvZQRGsJS77prf58"
"398","10356","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"399","10357","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"400","10358","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"401","10359","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"402","1036","13633.0",-1.4073,-51.6464,"ChIJJQMgFhvLm5IRXdA4rhYraoQ"
"403","10360","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"404","10361","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"405","10362","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"406","10363","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"407","10364","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"408","10365","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"409","10366","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"410","10367","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"411","10368","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"412","10369","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"413","1037","13659.0",-11.7284,-49.0686,"ChIJzYMZLgmVPpMRdhq-HZlTyvo"
"414","10370","2369.0",-23.2207,-45.9043,"ChIJPxswzn81zJQRC4HH6wCDhOs"
"415","10371","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"416","10372","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"417","10373","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"418","10374","2369.0",-23.2206,-45.9043,"ChIJteRU04FKzJQR_buSc1S5C1I"
"419","10375","2380.0",-23.2311,-45.3086,"ChIJUdb2ntIXzZQRq7u2H2VUmsM"
"420","10376","2380.0",-23.2311,-45.3086,"ChIJUdb2ntIXzZQRq7u2H2VUmsM"
"421","10377","2386.0",-22.7378,-48.5651,"ChIJR0puvXMwx5QR9HQ-4hND2B8"
"422","10378","2386.0",-22.7378,-48.5651,"ChIJR0puvXMwx5QR9HQ-4hND2B8"
"423","10379","2386.0",-22.7378,-48.5651,"ChIJR0puvXMwx5QR9HQ-4hND2B8"
"424","1038","13651.0",-32.0289,-53.3936,"ChIJDZOKjZwAD5URAui8uM9KNao"
"425","10380","2392.0",-23.8827,-47.9982,"ChIJ89gczKWuxZQRwZZfuOV0h8w"
"426","10381","2392.0",-23.8815,-47.9951,"ChIJY0bdE6SuxZQRLJPPkAVC-eE"
"427","10382","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"428","10383","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"429","10384","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"430","10385","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"431","10386","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"432","10387","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"433","10388","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"434","10389","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"435","1039","13653.0",-27.1702,-51.4949,"ChIJD06BY5nj45QRT1WBKmlil88"
"436","10390","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"437","10391","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"438","10392","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"439","10393","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"440","10394","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"441","10395","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"442","10396","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"443","10397","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"444","10398","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"445","10399","2400.0",-23.4931,-46.627,"ChIJIZDuqjb2zpQR7NumfZS6qck"
"446","104","13633.0",-3.1987,-52.2104,"ChIJlWWdSRI4kpIR8fIAj9X_3IY"
"447","1040","13617.0",-4.4084,-40.4037,"ChIJOZJkltymlQcR52seL2ltcQA"
"448","10400","2400.0",-23.5082,-46.6702,"ChIJx8k10C_2zpQRFUiJkTBQnGA"
"449","10401","2400.0",-23.6806,-46.6943,"ChIJhbjZyiZQzpQRvyL6QmRA0sQ"
"450","10402","2400.0",-23.6806,-46.6943,"ChIJhbjZyiZQzpQRvyL6QmRA0sQ"
"451","10403","2400.0",-23.6806,-46.6943,"ChIJhbjZyiZQzpQRvyL6QmRA0sQ"
"452","10404","2400.0",-23.6806,-46.6943,"ChIJhbjZyiZQzpQRvyL6QmRA0sQ"
"453","10405","2400.0",-23.6806,-46.6943,"ChIJhbjZyiZQzpQRvyL6QmRA0sQ"
"454","10406","2400.0",-23.6806,-46.6943,"ChIJhbjZyiZQzpQRvyL6QmRA0sQ"
"455","10407","2400.0",-23.6806,-46.6943,"ChIJhbjZyiZQzpQRvyL6QmRA0sQ"
"456","10408","2400.0",-23.6806,-46.6943,"ChIJhbjZyiZQzpQRvyL6QmRA0sQ"
"457","10409","2400.0",-23.6805,-46.6945,"EkRBdi4gZGFzIE5hw6fDtWVzIFVuaWRhcywgMjI5MzkgLSBKdXJ1YmF0dWJhLCBTw6NvIFBhdWxvIC0gU1AsIEJyYXppbCIcEhoKFAoSCX_6e80mUM6UEb1W8YnQ-6OnEJuzAQ"
"458","1041","13617.0",-4.0998,-38.4948,"ChIJUyHhSQGwuAcRJqT5JQrAh7o"
"459","10410","2400.0",-23.6806,-46.6943,"ChIJhbjZyiZQzpQRvyL6QmRA0sQ"
"460","10411","2400.0",-23.6806,-46.6943,"ChIJhbjZyiZQzpQRvyL6QmRA0sQ"
"461","10412","2400.0",-23.6806,-46.6943,"ChIJhbjZyiZQzpQRvyL6QmRA0sQ"
"462","10413","2400.0",-23.6806,-46.6943,"ChIJhbjZyiZQzpQRvyL6QmRA0sQ"
"463","10414","2400.0",-23.6358,-46.6943,"ChIJW8amO_JQzpQR3az1thIA6wo"
"464","10415","2400.0",-23.6373,-46.6948,"ChIJB-t0O_JQzpQR437okp4fBZc"
"465","10416","2400.0",-23.6373,-46.6948,"ChIJB-t0O_JQzpQR437okp4fBZc"
"466","10417","2400.0",-23.6373,-46.6948,"ChIJB-t0O_JQzpQR437okp4fBZc"
"467","10418","2400.0",-23.601,-46.6346,"ChIJJRgNeDRazpQR8fjM6V2XoXI"
"468","10419","2400.0",-23.601,-46.6346,"ChIJJRgNeDRazpQR8fjM6V2XoXI"
"469","1042","13651.0",-27.629,-54.311,"ChIJ-UqdzIND-ZQR5TZAyuE3ltU"
"470","10420","2400.0",-23.601,-46.6346,"ChIJJRgNeDRazpQR8fjM6V2XoXI"
"471","10421","2400.0",-23.601,-46.6346,"ChIJJRgNeDRazpQR8fjM6V2XoXI"
"472","10422","2400.0",-23.601,-46.6346,"ChIJJRgNeDRazpQR8fjM6V2XoXI"
"473","10423","2400.0",-23.601,-46.6346,"ChIJJRgNeDRazpQR8fjM6V2XoXI"
"474","10424","2400.0",-23.601,-46.6346,"ChIJJRgNeDRazpQR8fjM6V2XoXI"
"475","10425","2400.0",-23.601,-46.6346,"ChIJJRgNeDRazpQR8fjM6V2XoXI"
"476","10426","2400.0",-23.601,-46.6346,"ChIJJRgNeDRazpQR8fjM6V2XoXI"
"477","10427","2400.0",-23.601,-46.6346,"ChIJJRgNeDRazpQR8fjM6V2XoXI"
"478","10428","2400.0",-23.5206,-46.6582,"ChIJBfGF3AdYzpQRqxc2H_W4spk"
"479","10429","2400.0",-23.5206,-46.7038,"ChIJexeYDWT4zpQR52AB182kYoM"
"480","1043","13657.0",-22.8533,-47.2147,"ChIJOY9Q-1u5yJQRtGmBBcFX6Bw"
"481","10430","2400.0",-23.5206,-46.7038,"ChIJexeYDWT4zpQR52AB182kYoM"
"482","10431","2400.0",-23.5206,-46.7038,"ChIJexeYDWT4zpQR52AB182kYoM"
"483","10432","2400.0",-23.5206,-46.7038,"ChIJexeYDWT4zpQR52AB182kYoM"
"484","10433","2400.0",-23.5207,-46.7037,"ChIJFVqMEmT4zpQRLLznmKdoQb4"
"485","10434","2400.0",-23.5206,-46.7038,"ChIJexeYDWT4zpQR52AB182kYoM"
"486","10435","2400.0",-23.5276,-46.6981,"ChIJUyqjNnf4zpQR3e-MfsneSDs"
"487","10436","2400.0",-23.5207,-46.7038,"ChIJP-6sa2T4zpQRqijfDbZC7HI"
"488","10437","2400.0",-23.5206,-46.7038,"ChIJexeYDWT4zpQR52AB182kYoM"
"489","10438","2400.0",-23.5095,-46.4447,"ChIJJxUbIlphzpQRGYfl9MJLMRA"
"490","10439","2400.0",-23.5095,-46.4447,"ChIJJxUbIlphzpQRGYfl9MJLMRA"
"491","1044","13611.0",-7.517,-63.0299,"ChIJO-qVMerZMJIRbDS3Tb08jLQ"
"492","10440","2400.0",-23.5095,-46.4447,"ChIJJxUbIlphzpQRGYfl9MJLMRA"
"493","10441","2400.0",-23.5095,-46.4447,"ChIJJxUbIlphzpQRGYfl9MJLMRA"
"494","10442","2400.0",-23.5095,-46.4447,"ChIJJxUbIlphzpQRGYfl9MJLMRA"
"495","10443","2400.0",-23.5095,-46.4447,"ChIJJxUbIlphzpQRGYfl9MJLMRA"
"496","10444","2400.0",-23.5095,-46.4447,"ChIJJxUbIlphzpQRGYfl9MJLMRA"
"497","10445","2400.0",-23.5095,-46.4447,"ChIJJxUbIlphzpQRGYfl9MJLMRA"
"498","10446","2400.0",-23.5095,-46.4447,"ChIJJxUbIlphzpQRGYfl9MJLMRA"
"499","10447","2400.0",-23.5095,-46.4447,"ChIJJxUbIlphzpQRGYfl9MJLMRA"
